Phylum,Class,Order,Family,Genus,Species,Subspecies,Authority,Year,ID,State,County,Cave,TypeLoc,Lat,Lon,Notes,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,recurvata,,(Steeves),1963,10,VA,Wise,Burtons Cave,,36.8972,-82.3372,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,recurvata,,(Steeves),1963,10,VA,Wise,Hairy Hole Cave,,36.8408,-82.7147,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,recurvata,,(Steeves),1963,10,VA,Wise,Kelly Cave,,36.9008,-82.7100,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,recurvata,,(Steeves),1963,10,VA,Wise,Little Kennedy Cave,,36.8900,-82.7503,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,recurvata,,(Steeves),1963,10,VA,Wise,Parsons Cave,,36.8542,-82.7000,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,recurvata,,(Steeves),1963,10,VA,Wise,Rocky Hollow Cave,,36.8975,-82.6528,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,recurvata,,(Steeves),1963,10,VA,Wise,Wildcat Saltpetre Cave,,36.8508,-82.7498,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Lee,Gregorys Cave,,36.6384,-83.2699,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Lee,Olinger Cave,,36.6447,-83.0625,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Lee,Smiths Milk Cave,,36.6250,-83.2500,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Russell,Cascade Pit Cave,,36.9293,-82.0155,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Scott,Blair-Collins Cave,,36.6742,-82.5575,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Scott,Hortons Cave,,36.6150,-82.9006,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Scott,Moccasin Valley Cave,,36.6767,-82.5194,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Scott,Speers Ferry Cave,,36.6415,-82.7404,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Scott,Wolfe Cave,,36.6386,-82.7511,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Tazewell,Bowens Cave,,37.0234,-81.6833,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Tazewell,Fallen Rock Cave,,37.0081,-81.6839,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Tazewell,Hugh Young Cave,,37.0236,-81.6794,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Tazewell,Little River Cave,,37.0408,-81.7981,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Tazewell,Lost Mill No. 3 Cave,,37.0503,-81.6521,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Tazewell,Rosenbaums Water Cave,,37.2883,-81.3422,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Tazewell,Stonley Cave,,37.1672,-81.4544,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,richardsonae,,Hay,1901,12,VA,Washington,Walker Mountain Saltpetre Cave,,36.6167,-82.2619,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,simonini,,,,,WV,Randolph,Aquaterra Cave,,38.7995,-79.6229,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,simonini,,,,,WV,Randolph,Commander Adamas Killer Bat Cave,,38.7292,-79.6282,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,simonini,,,,,WV,Randolph,Flower Pot Cave,,38.8314,-79.5333,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,simonini,,,,,WV,Randolph,Stillhouse Cave,y,38.7150,-79.6378,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,sinuncus,,,,,WV,Pendleton,Blowhole Cave,,38.6611,-79.4147,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,sinuncus,,,,,WV,Pendleton,Keel Spring Cave,,38.8147,-79.4161,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,sinuncus,,,,,WV,Pendleton,Mystic Cave,y,38.8306,-79.4117,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,sp.,,,,,WV,Logan,Buffalo Creek Public Service District Well,,37.7961,-81.7145,"Videos from Mitch McAdoo of USGS Charleston show large numbers along with Crangonyx sp. at fracture about 63 feet depth. Unale to obtain specimens with baited trap on 17 May 2018 by Fong, McAdoo and Doug Chambers. ",
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Alleghany,Falling Spring Creek Cave,,37.8815,-79.9166,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Bath,Blowing Cave,,38.0051,-79.6356,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Botetourt,Brough Cave No. 2 Cave,,37.5461,-79.8086,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Craig,Rufe Caldwell Cave,,37.4572,-80.1663,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Giles,New River Cave,,37.2672,-80.6000,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Giles,Spruce Run Mountain Cave,,37.2978,-80.5342,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Giles,Stay High Cave,,37.3442,-80.4614,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Montgomery,Aunt Nellies Hole Cave,,37.2118,-80.3837,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Montgomery,Erhart Cave,,37.1997,-80.3683,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Montgomery,Old Mill Cave,,37.2647,-80.3411,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Montgomery,Slussers Chapel Cave,,37.2878,-80.3736,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Caecidotea,vandeli,,(Bresson),1955,13,VA,Roanoke,Goodwins Cave,,37.2359,-80.1317,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,culveri,,Estes & Holsinger,1976,20,VA,Scott,Carters Pit Cave,,36.7246,-82.6815,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,culveri,,Estes & Holsinger,1976,20,VA,Scott,Fugate Cave,,36.7231,-82.7058,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,culveri,,Estes & Holsinger,1976,20,VA,Scott,Jackson Cave,,36.7227,-82.6864,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,culveri,,Estes & Holsinger,1976,20,VA,Scott,McDavids Cave,,36.7156,-82.7081,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,usdagalun,,Holsinger & Bowman,1973,21,VA,Lee,Flannery Bridge Springs ,,36.6424,-83.2013,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,usdagalun,,Holsinger & Bowman,1973,21,VA,Lee,Gallohan No. 1 Cave,,36.6269,-83.2572,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,usdagalun,,Holsinger & Bowman,1973,21,VA,Lee,Gallohan No. 2 Cave,,36.6258,-83.2550,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,usdagalun,,Holsinger & Bowman,1973,21,VA,Lee,Golf Course No. 2 Cave,,36.6556,-83.1883,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,usdagalun,,Holsinger & Bowman,1973,21,VA,Lee,Masons Cave,,36.6715,-83.1649,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,usdagalun,,Holsinger & Bowman,1973,21,VA,Lee,Sims Creek Springs ,,36.6478,-83.2242,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,usdagalun,,Holsinger & Bowman,1973,21,VA,Lee,Surgener Cave,,36.6214,-83.2589,,
Arthropoda,Malacostraca,Isopoda,Asellidae,Lirceus,usdagalun,,Holsinger & Bowman,1973,21,VA,Lee,Thompson Cedar Cave,,36.6697,-83.1606,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Augusta,Blue Hole Cave,,38.0674,-78.9950,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Augusta,Madison Saltpetre Cave,,38.2631,-78.8367,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Augusta,Stegers Fissure Cave,,38.2642,-78.8358,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Clarke,Meade Church Well ,,39.0579,-78.1034,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Rockbridge,Limekiln  Cave,,37.8143,-79.4497,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Rockingham,3-D Maze Cave,,38.5442,-78.8825,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Rockingham,Devils Hole Cave,,38.5301,-78.8972,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Rockingham,Linville Quarry No. 3 Cave,,38.5250,-78.8333,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Rockingham,Massanutten Caverns,,38.4131,-78.7897,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Warren,Brother Daves Cave,,38.9682,-78.1748,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Warren,Front Royal Caverns Cave,,38.9047,-78.2089,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,1,VA,Warren,Power Plant Pit Cave,,38.9672,-78.1761,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,,WV,Jefferson,Cam Tabb Well,,39.3429,-77.9303,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,,WV,Jefferson,George Washington Cave,,39.2550,-77.8589,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,,WV,Jefferson,Irving King Well,,39.3429,-77.8703,,
Arthropoda,Malacostraca,Isopoda,Cirolanidae,Antrolana,lira,,Bowman,1964,,WV,Jefferson,Leetown Fish Hatchery Well Cave,,39.3526,-77.9326,,
Arthropoda,Malacostraca,Isopoda,Ligiidae,Ligidium,elrodii,leensis,Schultz,1970,82,VA,Lee,Bowling Cave,,36.7236,-83.0753,,
Arthropoda,Malacostraca,Isopoda,Ligiidae,Ligidium,elrodii,scottensis,Schultz,1970,83,VA,Scott,Coley No. 2 Cave,,36.6619,-82.6011,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Amergoniscus,henroti,,Vandel,1950,84,VA,Lee,Cope Cave,,36.6636,-83.2431,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Amergoniscus,henroti,,Vandel,1950,84,VA,Lee,Earlys Cave,,36.7369,-82.8567,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Amergoniscus,henroti,,Vandel,1950,84,VA,Lee,Gallohan No. 1 Cave,,36.6269,-83.2572,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Amergoniscus,henroti,,Vandel,1950,84,VA,Lee,Gilley Cave,,36.7503,-83.0208,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Amergoniscus,henroti,,Vandel,1950,84,VA,Lee,Kinzer Hollow Cave,,36.6742,-83.2297,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Amergoniscus,henroti,,Vandel,1950,84,VA,Lee,Smiths Milk Cave,,36.6250,-83.2500,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Amergoniscus,henroti,,Vandel,1950,84,VA,Lee,Spangler Cave,,36.6836,-83.1914,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Amergoniscus,henroti,,Vandel,1950,84,VA,Lee,Sweet Potato Cave,,36.6394,-83.2528,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Amergoniscus,henroti,,Vandel,1950,84,VA,Lee,Unthanks Cave,,36.6195,-83.2192,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Alleghany,Island Ford Cave,,37.7810,-79.9269,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Alleghany,Lowmoor Cave,,37.7831,-79.8906,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Bath,Russells Reserve Cave,,38.0121,-79.6225,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Botetourt,Karls Pit,,37.5822,-79.7653,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Botetourt,Peerys Saltpetre Cave,,37.6150,-79.7428,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Page,Luray Caverns,,38.6644,-78.4847,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Rockbridge,Buck Hill Cave,,37.6336,-79.5394,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Shenandoah,Shenandoah Caverns,,38.7128,-78.6692,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Warren,Allens Cave,,38.8986,-78.2194,,
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Miktoniscus,racovitzai,racovitzai,Vandel,1965,85,VA,Warren,Brother Daves Cave,,38.9682,-78.1748,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Greenbrier,Boar Hole,,38.0121,-80.3851,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Greenbrier,Bone-Norman Cave,,38.0178,-80.3186,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Greenbrier,Fox Cave,,38.0364,-80.3142,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Greenbrier,General Davis Cave,,37.7567,-80.5533,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Greenbrier,Grapevine Cave,,37.8311,-80.4478,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Greenbrier,Organ Cave,,37.7183,-80.4369,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Greenbrier,Pollock Saltpetre  Cave,,37.7714,-80.6097,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Greenbrier,Rapps Cave,,37.9789,-80.3967,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Greenbrier,The Hole  ,,37.9381,-80.3522,,
Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Rheocyclops,virginiana,,,,,WV,Monroe,Patton Cave,,37.5431,-80.3992,,
Chordata,Amphibia,Caudata,Plethodontidae,Gyrinophilus,subterraneus,,,,,WV,Greenbrier,General Davis Cave,y,37.7567,-80.5533,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigen,turritella,,,,,WV,Greenbrier,McClungs Cave,Y,37.8811,-80.3903,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigen,turritella,,,,,WV,Greenbrier,The Hole  ,,37.9381,-80.3522,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigen,turritella,,,,,WV,Jefferson,George Washington Cave,,39.2550,-77.8589,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,bottimeri,,(Walker),1925,15,VA,Frederick,Ogdens Cave,,39.0450,-78.3178,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,morrisoni,,"Hersher, Holsinger & Hubricht",1990,16,VA,Bath,Blowing Cave,,38.0051,-79.6356,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,morrisoni,,"Hersher, Holsinger & Hubricht",1990,16,VA,Highland,Aqua Cave,,38.2158,-79.5958,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,morrisoni,,"Hersher, Holsinger & Hubricht",1990,16,VA,Highland,Butler-Sinking Creek Cave,,38.1881,-79.6500,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,morrisoni,,"Hersher, Holsinger & Hubricht",1990,16,VA,Highland,Mustoe Seeps ,,38.3208,-79.6411,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,morrisoni,,"Hersher, Holsinger & Hubricht",1990,16,VA,Highland,Vandevander Cave,,38.4676,-79.5184,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,11,VA,Bath,Crossroads Cave,,38.0528,-79.6917,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,11,VA,Highland,Secret Anthodite Cave,,38.2917,-79.6625,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Barbour,Pleasure Valley Cave,,39.0984,-79.8533,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Allisons Cave,,37.9589,-80.4081,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Als Insurgence,,37.9578,-80.3983,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Benedicts Cave,,37.8547,-80.3903,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Fox Cave,,38.0364,-80.3142,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Friars Hole System,,38.0622,-80.3383,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Looks Good From Afar Cave,,37.9476,-80.4071,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Nellies Cave,,37.9779,-80.4039,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Organ Cave,y,37.7183,-80.4369,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Pollock Saltpetre  Cave,,37.7714,-80.6097,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Spencer Cave,,37.9839,-80.3897,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Sunnyday Pit,,37.9663,-80.3948,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Turner Pit No. 2,,37.9809,-80.4040,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Greenbrier,Upper Buckeye Creek Cave,,37.9736,-80.3999,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Hardy,Dyers Cave,,39.0833,-78.6906,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Mercer,Beacon Cave,,37.2431,-81.2272,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Monongalia,Maiden Run Cave No. 1,,39.5973,-79.8609,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Monroe,Indian Draft Cave,,37.5825,-80.6886,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Monroe,McClung-Zenith Cave,,37.5028,-80.5211,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Monroe,Rock Camp Cave,,37.4750,-80.5869,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Monroe,Scott Hollow Cave,,37.6827,-80.5579,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Monroe,Union Cave,,37.6022,-80.5097,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Pocahontas,Clay Pit Cave,,38.4275,-80.0606,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Pocahontas,Dreen Cave,,38.4731,-80.1139,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Pocahontas,F,,38.4189,-80.1467,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Pocahontas,Linwood Cave,,38.4178,-80.0450,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Pocahontas,Marthas Cave,,38.1268,-80.2484,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Pocahontas,Piddling Pit,,38.3417,-80.0261,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Pocahontas,Swecker Stream Cave,,38.4633,-80.0792,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Preston,CollinsCave No. 3,,39.5414,-79.6895,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Aquaterra Cave,,38.7995,-79.6229,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Bazzle Cave,,38.9108,-79.5139,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Bowden Cave,,38.9122,-79.7089,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Glady Cave,,38.8094,-79.6258,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Harman Cave,,38.9153,-79.5300,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Shreve-Howell Pit,,38.8319,-79.9342,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Simmons-Mingo Cave,,38.4833,-80.0769,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Stewart Run Cave,,38.5540,-79.9682,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Windy Run Cave No. 6,,38.5237,-79.9806,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Randolph,Windy Run--Post Cave,,38.5232,-79.9798,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Tucker,Harper Cave,,39.0269,-79.5542,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Fontigens,tartarea,,Hubricht,1963,,WV,Tucker,Red Run Cave,,39.0392,-79.5892,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Holsingeria,unthanksensis,,Hershler,1989,19,VA,Lee,Burial Cave,,36.6442,-83.3819,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Holsingeria,unthanksensis,,Hershler,1989,19,VA,Lee,Gibson No. 1 Cave,,36.6903,-83.1281,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Holsingeria,unthanksensis,,Hershler,1989,19,VA,Lee,Jones Saltpetre Cave,,36.6156,-83.4508,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Holsingeria,unthanksensis,,Hershler,1989,19,VA,Lee,Smiths Milk Cave,,36.6250,-83.2500,"13 NOV 2014 - Wil Orndorff email: 2 specimens collected 24 OCT 2014, ID by Hershler 11 NOV 2014 ",
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Holsingeria,unthanksensis,,Hershler,1989,19,VA,Lee,Tater Cave,,36.7342,-83.0142,,
Mollusca,Gastropoda,Neotaenioglossa,Hydrobiidae,Holsingeria,unthanksensis,,Hershler,1989,19,VA,Lee,Unthanks Cave,,36.6195,-83.2192,,
